,date,wallet_address,sent_amount_btc,received_amount_btc,net
2909,2018-04-09 15:00:00,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,1e-05,-1e-05
2908,2018-04-09 15:00:00,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,1e-05,-1e-05
2907,2018-04-09 15:00:00,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,1e-05,-1e-05
2915,2018-04-09 15:00:00,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,1e-05,-1e-05
2916,2018-04-09 15:00:00,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,1e-05,-1e-05
2876,2018-04-09 16:00:00,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,1e-05,-1e-05
2877,2018-04-09 16:00:00,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,1e-05,-1e-05
2878,2018-04-09 16:00:00,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,1e-05,-1e-05
2879,2018-04-09 16:00:00,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,1e-05,-1e-05
2880,2018-04-09 16:00:00,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,1e-05,-1e-05
2881,2018-04-09 16:00:00,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,1e-05,-1e-05
2873,2018-04-09 16:00:00,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,1e-05,-1e-05
2882,2018-04-09 16:00:00,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,1e-05,-1e-05
2875,2018-04-09 16:00:00,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,1e-05,-1e-05
2874,2018-04-09 16:00:00,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,1e-05,-1e-05
2897,2018-04-09 16:00:00,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,1e-05,-1e-05
2883,2018-04-09 16:00:00,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,1e-05,-1e-05
2871,2018-04-09 16:00:00,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,1e-05,-1e-05
2870,2018-04-09 16:00:00,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,1e-05,-1e-05
2869,2018-04-09 16:00:00,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,1e-05,-1e-05
2868,2018-04-09 16:00:00,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,1e-05,-1e-05
2867,2018-04-09 16:00:00,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,1e-05,-1e-05
2866,2018-04-09 16:00:00,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,1e-05,-1e-05
2865,2018-04-09 16:00:00,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,1e-05,-1e-05
2864,2018-04-09 16:00:00,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,1e-05,-1e-05
2863,2018-04-09 16:00:00,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,1e-05,-1e-05
2872,2018-04-09 16:00:00,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,1e-05,-1e-05
2884,2018-04-09 16:00:00,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,1e-05,-1e-05
2888,2018-04-09 16:00:00,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,1e-05,-1e-05
2886,2018-04-09 16:00:00,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,1e-05,-1e-05
2898,2018-04-09 16:00:00,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,1e-05,-1e-05
2899,2018-04-09 16:00:00,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,1e-05,-1e-05
2900,2018-04-09 16:00:00,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,1e-05,-1e-05
2901,2018-04-09 16:00:00,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,1e-05,-1e-05
2902,2018-04-09 16:00:00,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,1e-05,-1e-05
2903,2018-04-09 16:00:00,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,1e-05,-1e-05
2904,2018-04-09 16:00:00,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,1e-05,-1e-05
2905,2018-04-09 16:00:00,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,1e-05,-1e-05
2885,2018-04-09 16:00:00,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,1e-05,-1e-05
2906,2018-04-09 16:00:00,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,1e-05,-1e-05
2895,2018-04-09 16:00:00,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,1e-05,-1e-05
2894,2018-04-09 16:00:00,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,1e-05,-1e-05
2893,2018-04-09 16:00:00,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,1e-05,-1e-05
2892,2018-04-09 16:00:00,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,1e-05,-1e-05
2891,2018-04-09 16:00:00,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,1e-05,-1e-05
2890,2018-04-09 16:00:00,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,1e-05,-1e-05
2889,2018-04-09 16:00:00,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,1e-05,-1e-05
2896,2018-04-09 16:00:00,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,1e-05,-1e-05
2887,2018-04-09 16:00:00,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,1e-05,-1e-05
7248,2018-04-09 17:00:00,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,0.0,1e-05,-1e-05
2862,2018-04-21 10:00:00,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,1.129e-05,-1.129e-05
2861,2018-04-22 07:00:00,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,0.000158,-0.000158
2860,2018-04-22 18:00:00,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,1e-05,-1e-05
2859,2018-04-22 18:00:00,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,1e-05,-1e-05
29846,2018-04-28 12:00:00,14kmvhQrWrNEHbrSKBySj4qHGjemDtS3SF,0.0,101.0,-101.0
29845,2018-04-28 22:00:00,14kmvhQrWrNEHbrSKBySj4qHGjemDtS3SF,0.0,1800.0996,-1800.0996
7247,2018-05-01 01:00:00,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,0.0,1001.0,-1001.0
2858,2018-05-02 06:00:00,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,8e-05,-8e-05
29844,2018-05-02 09:00:00,14kmvhQrWrNEHbrSKBySj4qHGjemDtS3SF,0.0,400.1096,-400.1096
2857,2018-05-08 17:00:00,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,6.66e-06,-6.66e-06
7246,2018-05-08 18:00:00,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,0.0,6.66e-06,-6.66e-06
2856,2018-05-09 03:00:00,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,0.00011,-0.00011
7245,2018-05-10 00:00:00,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,0.0,1001.0,-1001.0
7244,2018-05-10 00:00:00,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,0.0,1001.0,-1001.0
7243,2018-05-21 14:00:00,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,0.0,3.3e-05,-3.3e-05
2855,2018-05-21 14:00:00,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,3.3e-05,-3.3e-05
7242,2018-05-22 11:00:00,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,0.0,1001.0,-1001.0
7241,2018-05-23 01:00:00,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,0.0,1001.0,-1001.0
2854,2018-05-28 15:00:00,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,8e-06,-8e-06
7240,2018-06-05 18:00:00,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,0.0,1e-05,-1e-05
7239,2018-06-05 18:00:00,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,0.0,1e-05,-1e-05
2853,2018-06-08 16:00:00,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,1e-05,-1e-05
7238,2018-06-14 18:00:00,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,0.0,0.00022222,-0.00022222
2852,2018-06-14 23:00:00,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,1e-05,-1e-05
2851,2018-06-16 04:00:00,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,1e-05,-1e-05
2850,2018-06-16 14:00:00,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,1e-05,-1e-05
2849,2018-06-16 15:00:00,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,1e-05,-1e-05
2848,2018-06-16 16:00:00,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,9e-05,-9e-05
2847,2018-06-17 00:00:00,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,0.00050505,-0.00050505
7237,2018-06-17 00:00:00,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,0.0,0.00050505,-0.00050505
2846,2018-06-18 18:00:00,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,0.018,-0.018
7236,2018-06-25 01:00:00,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,0.0,5.45e-06,-5.45e-06
2845,2018-07-01 07:00:00,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,6.66e-06,-6.66e-06
7235,2018-07-02 12:00:00,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,0.0,6.66e-06,-6.66e-06
2844,2018-07-03 15:00:00,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,5.47e-06,-5.47e-06
2843,2018-07-04 01:00:00,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,4.56e-05,-4.56e-05
2842,2018-07-07 23:00:00,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,1e-05,-1e-05
7234,2018-07-07 23:00:00,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,0.0,1e-05,-1e-05
2841,2018-07-08 01:00:00,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,9.26e-06,-9.26e-06
7233,2018-07-08 01:00:00,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,0.0,8.04e-06,-8.04e-06
7232,2018-07-12 01:00:00,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,0.0,1001.0,-1001.0
7231,2018-07-12 07:00:00,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,0.0,1001.0,-1001.0
7230,2018-07-15 04:00:00,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,0.0,7.49e-06,-7.49e-06
7229,2018-07-21 06:00:00,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,0.0,1001.0,-1001.0
7228,2018-07-24 22:00:00,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,0.0,1001.0,-1001.0
7227,2018-07-26 01:00:00,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,0.0,1001.0,-1001.0
7225,2018-07-27 00:00:00,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,0.0,1001.0,-1001.0
7226,2018-07-27 00:00:00,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,0.0,1001.0,-1001.0
7224,2018-07-29 02:00:00,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,0.0,6.76e-06,-6.76e-06
2840,2018-07-31 05:00:00,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,7.78e-06,-7.78e-06
2839,2018-07-31 17:00:00,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,6.74e-06,-6.74e-06
2838,2018-08-05 21:00:00,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,8.554e-05,-8.554e-05
2837,2018-08-12 14:00:00,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,0.0001593,-0.0001593
7223,2018-08-14 04:00:00,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,0.0,1e-05,-1e-05
2836,2018-08-14 04:00:00,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,0.00098998,-0.00098998
7222,2018-08-18 02:00:00,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,0.0,501.0,-501.0
2835,2018-08-21 18:00:00,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,0.0001546,-0.0001546
2834,2018-08-21 18:00:00,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,0.0001546,-0.0001546
7221,2018-08-26 04:00:00,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,2.08940373,1.08629367,1.0031100599999998
2833,2018-08-26 14:00:00,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,6.84e-06,-6.84e-06
7220,2018-08-26 14:00:00,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,0.0,6.86e-06,-6.86e-06
2832,2018-08-27 20:00:00,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,0.00014756,-0.00014756
7219,2018-08-30 05:00:00,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,0.0,501.0,-501.0
7218,2018-08-30 23:00:00,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,0.0,1001.0,-1001.0
2831,2018-09-05 23:00:00,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,1e-05,-1e-05
7217,2018-09-05 23:00:00,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,0.0,1e-05,-1e-05
7216,2018-09-06 02:00:00,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,0.0,501.0,-501.0
7215,2018-09-07 01:00:00,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,0.0,8.88e-06,-8.88e-06
2830,2018-09-07 01:00:00,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,1.776e-05,-1.776e-05
7214,2018-09-08 04:00:00,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,0.0,1001.0,-1001.0
2829,2018-09-08 04:00:00,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,1.568e-05,-1.568e-05
2828,2018-09-08 19:00:00,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,8e-06,-8e-06
2827,2018-09-09 01:00:00,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,6.06e-06,-6.06e-06
7213,2018-09-09 01:00:00,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,0.0,6.06e-06,-6.06e-06
2826,2018-09-09 02:00:00,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,1e-05,-1e-05
2825,2018-09-13 06:00:00,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,6.66e-06,-6.66e-06
2824,2018-09-15 15:00:00,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,0.0001,-0.0001
7212,2018-09-17 23:00:00,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,0.0,1001.0,-1001.0
7211,2018-09-19 06:00:00,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,0.0,1e-05,-1e-05
7210,2018-09-23 02:00:00,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,0.0,501.0,-501.0
2823,2018-09-25 17:00:00,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,1e-05,-1e-05
7209,2018-10-06 05:00:00,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,0.0,1001.0,-1001.0
7208,2018-10-11 01:00:00,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,0.0,1001.0,-1001.0
7207,2018-10-12 01:00:00,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,0.0,1.71e-05,-1.71e-05
2822,2018-10-12 01:00:00,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,1.71e-05,-1.71e-05
29843,2018-10-16 14:00:00,14kmvhQrWrNEHbrSKBySj4qHGjemDtS3SF,0.0,6.67e-06,-6.67e-06
2821,2018-10-18 10:00:00,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,5.79e-06,-5.79e-06
2820,2018-10-18 16:00:00,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,6.67e-06,-6.67e-06
7206,2018-10-18 16:00:00,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,0.0,6.67e-06,-6.67e-06
2819,2018-10-21 23:00:00,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,6.66e-06,-6.66e-06
7205,2018-10-21 23:00:00,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,0.0,6.66e-06,-6.66e-06
7204,2018-10-23 00:00:00,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,0.0,1001.0,-1001.0
7203,2018-10-23 20:00:00,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,0.0,8.88e-06,-8.88e-06
29842,2018-10-23 20:00:00,14kmvhQrWrNEHbrSKBySj4qHGjemDtS3SF,0.0,8.88e-06,-8.88e-06
2818,2018-10-23 20:00:00,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,8.88e-06,-8.88e-06
2817,2018-10-25 12:00:00,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,7.77e-06,-7.77e-06
7202,2018-10-25 12:00:00,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,0.0,7.77e-06,-7.77e-06
7201,2018-10-28 13:00:00,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,0.0,5.55e-06,-5.55e-06
2816,2018-10-28 13:00:00,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,5.55e-06,-5.55e-06
2815,2018-10-29 02:00:00,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,2e-05,-2e-05
2814,2018-10-29 03:00:00,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,7.77e-06,-7.77e-06
29841,2018-10-31 12:00:00,14kmvhQrWrNEHbrSKBySj4qHGjemDtS3SF,0.0,500.0,-500.0
2813,2018-11-03 07:00:00,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,0.00012,-0.00012
2812,2018-11-03 08:00:00,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,5.55e-06,-5.55e-06
7200,2018-11-03 08:00:00,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,0.0,5.55e-06,-5.55e-06
7199,2018-11-03 23:00:00,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,0.0,0.0002001,-0.0002001
7198,2018-11-10 18:00:00,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,0.0,6.66e-06,-6.66e-06
2811,2018-11-10 18:00:00,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,6.66e-06,-6.66e-06
2810,2018-11-11 05:00:00,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,0.0001,-0.0001
2809,2018-11-13 16:00:00,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,1e-05,-1e-05
2172,2018-11-13 23:00:00,3M219KR5vEneNb47ewrPfWyb5jQ2DjxRP6,0.0,0.01,-0.01
2171,2018-11-13 23:00:00,3M219KR5vEneNb47ewrPfWyb5jQ2DjxRP6,0.01,0.0,0.01
7197,2018-11-14 11:00:00,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,0.0,1000.0,-1000.0
2170,2018-11-14 21:00:00,3M219KR5vEneNb47ewrPfWyb5jQ2DjxRP6,0.0,1.0,-1.0
7196,2018-11-15 05:00:00,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,3887.33782839,2.32319563,3885.01463276
7195,2018-11-15 06:00:00,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,0.0,0.00322099,-0.00322099
2169,2018-11-15 15:00:00,3M219KR5vEneNb47ewrPfWyb5jQ2DjxRP6,0.0,20000.0,-20000.0
2168,2018-11-15 17:00:00,3M219KR5vEneNb47ewrPfWyb5jQ2DjxRP6,20001.0,0.0,20001.0
2808,2018-11-17 19:00:00,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,7.77e-06,-7.77e-06
7194,2018-11-17 19:00:00,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,0.0,7.77e-06,-7.77e-06
2166,2018-11-20 19:00:00,3M219KR5vEneNb47ewrPfWyb5jQ2DjxRP6,0.0,1.0,-1.0
2167,2018-11-20 19:00:00,3M219KR5vEneNb47ewrPfWyb5jQ2DjxRP6,0.0,2.0,-2.0
2807,2018-11-21 01:00:00,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,6.66e-06,-6.66e-06
2165,2018-11-21 10:00:00,3M219KR5vEneNb47ewrPfWyb5jQ2DjxRP6,3.0,0.0,3.0
2164,2018-11-21 15:00:00,3M219KR5vEneNb47ewrPfWyb5jQ2DjxRP6,0.0,8888.0,-8888.0
2163,2018-11-23 12:00:00,3M219KR5vEneNb47ewrPfWyb5jQ2DjxRP6,8888.0,0.0,8888.0
7193,2018-11-23 17:00:00,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,0.0,5.55e-06,-5.55e-06
2806,2018-11-23 17:00:00,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,5.55e-06,-5.55e-06
2805,2018-11-30 00:00:00,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,6.991e-05,-6.991e-05
2804,2018-11-30 03:00:00,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,1.96e-05,-1.96e-05
2803,2018-12-05 01:00:00,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,2.491e-05,-2.491e-05
7192,2018-12-07 07:00:00,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,0.0,7.77e-06,-7.77e-06
2802,2018-12-09 13:00:00,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,8.88e-06,-8.88e-06
7191,2018-12-09 14:00:00,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,0.0,8.88e-06,-8.88e-06
2801,2018-12-09 23:00:00,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,9.99e-06,-9.99e-06
2162,2018-12-11 12:00:00,3M219KR5vEneNb47ewrPfWyb5jQ2DjxRP6,0.0,10888.0,-10888.0
2161,2018-12-12 08:00:00,3M219KR5vEneNb47ewrPfWyb5jQ2DjxRP6,10888.0,0.0,10888.0
32970,2018-12-20 01:00:00,3LhfhgcYNiCceJrjDuMbYWqxPkKkgDQ4ay,0.0,723.67594159,-723.67594159
22310,2018-12-23 09:00:00,3H5JTt42K7RmZtromfTSefcMEFMMe18pMD,0.0,4609.6104487,-4609.6104487
2800,2018-12-27 20:00:00,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,0.00030162,-0.00030162
22309,2018-12-28 09:00:00,3H5JTt42K7RmZtromfTSefcMEFMMe18pMD,0.0,512.24204049,-512.24204049
2799,2018-12-28 23:00:00,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,2.739e-05,-2.739e-05
2160,2018-12-29 04:00:00,3M219KR5vEneNb47ewrPfWyb5jQ2DjxRP6,0.0,10000.0,-10000.0
22308,2018-12-29 05:00:00,3H5JTt42K7RmZtromfTSefcMEFMMe18pMD,0.0,0.0001,-0.0001
22307,2018-12-29 05:00:00,3H5JTt42K7RmZtromfTSefcMEFMMe18pMD,0.0,2329.0874833,-2329.0874833
7190,2018-12-31 19:00:00,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,0.0,2.019e-05,-2.019e-05
2798,2018-12-31 19:00:00,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,2.019e-05,-2.019e-05
22306,2019-01-05 07:00:00,3H5JTt42K7RmZtromfTSefcMEFMMe18pMD,0.0,1013.16926762,-1013.16926762
2797,2019-01-05 10:00:00,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,9.832e-05,-9.832e-05
2159,2019-01-07 15:00:00,3M219KR5vEneNb47ewrPfWyb5jQ2DjxRP6,10000.0,0.0,10000.0
22305,2019-01-08 07:00:00,3H5JTt42K7RmZtromfTSefcMEFMMe18pMD,0.0,762.4491794,-762.4491794
2796,2019-01-10 20:00:00,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,5.47e-06,-5.47e-06
22304,2019-01-15 06:00:00,3H5JTt42K7RmZtromfTSefcMEFMMe18pMD,0.0,1785.15874882,-1785.15874882
7189,2019-01-15 10:00:00,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,0.0,6.4e-05,-6.4e-05
2158,2019-01-15 11:00:00,3M219KR5vEneNb47ewrPfWyb5jQ2DjxRP6,0.0,10000.0,-10000.0
2157,2019-01-15 16:00:00,3M219KR5vEneNb47ewrPfWyb5jQ2DjxRP6,0.0,7.77e-06,-7.77e-06
2155,2019-01-15 21:00:00,3M219KR5vEneNb47ewrPfWyb5jQ2DjxRP6,7.77e-06,0.0,7.77e-06
2156,2019-01-15 21:00:00,3M219KR5vEneNb47ewrPfWyb5jQ2DjxRP6,10000.0,0.0,10000.0
22303,2019-01-18 05:00:00,3H5JTt42K7RmZtromfTSefcMEFMMe18pMD,0.0,1020.44856118,-1020.44856118
2795,2019-01-22 04:00:00,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,2.824e-05,-2.824e-05
2794,2019-01-22 05:00:00,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,0.00012345,-0.00012345
17287,2019-01-23 02:00:00,3DVJfEsDTPkGDvqPCLC41X85L1B1DQWDyh,0.0,1.0,-1.0
